"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"Black Ties and White Lies: A Billionaire Fake Engagement Romance (Black Tie Billionaires)","B0BHL1JX9P","ITEM","6 USD","Item Owner","Terminated","Black Ties and White Lies A Billionaire Fake Engagement Romance Black Tie Billionaires","Singleton, Kat","Singleton, Kat B0CJ7GDNF3","Black Tie Billionaires B0CJ7GDNF3","PRIMARY",1,"Not Available","www.amazon.com","2024-08-09T18:12:12Z","2024-08-17T20:50:13Z","Yes"
"If We Were Perfect (If Love Book 4)","B08HYD8NY3","ITEM","6 USD","Item Owner","Terminated","If We Were Perfect If Love Book 4","Huang, Ana","Huang, Ana B08BWRG1QJ","If Love B08BWRG1QJ","PRIMARY",4,"Not Available","www.amazon.com","2024-08-10T00:00:00Z","2024-08-17T20:50:13Z","Yes"
"If Love Had A Price","B08DFMFLTG","ITEM","6 USD","Item Owner","Terminated","If Love Had A Price","Huang, Ana","Huang, Ana B08BWRG1QJ","If Love B08BWRG1QJ","PRIMARY",3,"Not Available","www.amazon.com","2024-08-10T00:00:00Z","2024-08-17T20:50:13Z","Yes"
"Final Offer (Dreamland Billionaires Book 3)","B0B83315PM","ITEM","6 USD","Item Owner","Terminated","Final Offer Dreamland Billionaires Book 3","Asher, Lauren","Asher, Lauren B093DX646P","Dreamland Billionaires B093DX646P","PRIMARY",3,"Not Available","www.amazon.com","2024-08-13T16:54:12Z","2024-08-17T20:50:13Z","Yes"
"The Fine Print (Dreamland Billionaires Book 1)","B093DQNY17","ITEM","5 USD","Item Owner","Terminated","Fine Print Dreamland Billionaires Book 1, The","Asher, Lauren","Asher, Lauren B093DX646P","Dreamland Billionaires B093DX646P","PRIMARY",1,"Not Available","www.amazon.com","2024-08-12T00:00:00Z","2024-08-13T16:54:12Z","Yes"
"Terms and Conditions (Dreamland Billionaires Book 2)","B09PTXQL3J","ITEM","5 USD","Item Owner","Terminated","Terms and Conditions Dreamland Billionaires Book 2","Asher, Lauren","Asher, Lauren B093DX646P","Dreamland Billionaires B093DX646P","PRIMARY",2,"Not Available","www.amazon.com","2024-08-12T18:18:37Z","2024-08-13T16:54:12Z","Yes"
"Not Available","B0DWVV8YYF","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-13T00:00:00Z","2024-08-13T00:00:00Z","Not Available"
"Not Available","B0DWVZFP85","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-12T00:00:00Z","2024-08-12T00:00:00Z","Not Available"
"Not Available","B0DWVK46RV","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-10T00:00:00Z","2024-08-10T00:00:00Z","Not Available"
"If the Sun Never Sets: If Love, Book 2","B0BH6SGYKF","ITEM","0 USD","Item Owner","Fulfilled","If the Sun Never Sets If Love Book 2","Huang, Ana","Huang, Ana B08BWRG1QJ","If Love B08BWRG1QJ","PRIMARY",2,"Not Available","www.amazon.com","2024-08-08T12:38:45Z","2024-08-08T12:38:45Z","No"
"Yours Truly","B0B8YVRMW4","ITEM","8 USD","Item Owner","Terminated","Yours Truly","Jimenez, Abby","Jimenez, Abby B0CL4GKL96","Part of Your World B0CL4GKL96","PRIMARY",2,"Not Available","www.amazon.com","2024-04-16T00:00:00Z","2024-08-08T06:24:34Z","Yes"
"The Long Game: A Novel (The Green Oak Series)","B0BTZ8VWJ8","ITEM","12 USD","Item Owner","Terminated","Long Game A Novel The Green Oak Series, The","Armas, Elena","Armas, Elena B0DJLQZVLL","Long Game, The B0DJLQZVLL","PRIMARY",1,"Not Available","www.amazon.com","2024-04-22T17:34:53Z","2024-08-08T06:24:34Z","Yes"
"So This Is War","B0CSGN4238","ITEM","5 USD","Item Owner","Terminated","So This Is War","Quinn, Meghan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-07-17T12:18:22Z","2024-08-08T06:24:34Z","Yes"
"Things We Hide from the Light (Knockemout Book 2)","B0BB64ZRMW","ITEM","6 USD","Item Owner","Terminated","Things We Hide from the Light Knockemout Book 2","Score, Lucy","Score, Lucy B0BHF4KZ8N","Knockemout B0BHF4KZ8N","PRIMARY",2,"Not Available","www.amazon.com","2024-07-30T11:28:03Z","2024-08-08T06:24:34Z","Yes"
"This Life and All the Rest (Next Life Book 2)","B0BLHPJ58D","ITEM","5 USD","Item Owner","Terminated","This Life and All the Rest Next Life Book 2","Benson, Brit","Benson , Brit B0BCZG7NGS","Next Life B0BCZG7NGS","PRIMARY",2,"Not Available","www.amazon.com","2024-08-02T22:55:40Z","2024-08-08T06:24:34Z","Yes"
"The Love You Fight For (Next Life Book 3)","B0CV4M7NSN","ITEM","5 USD","Item Owner","Terminated","Love You Fight For Next Life Book 3, The","Benson, Brit","Benson , Brit B0BCZG7NGS","Next Life B0BCZG7NGS","PRIMARY",3,"Not Available","www.amazon.com","2024-08-03T17:31:01Z","2024-08-08T06:24:33Z","Yes"
"Eyes on Me","B0DWW165R6","ITEM","Not Available","Not Interested","Not Available","Eyes on Me","Cate, Sara","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-08-04T00:00:00Z","2024-08-04T00:00:00Z","Not Available"
"From Lukov with Love","B079JF4D4S","ITEM","5 USD","Item Owner","Terminated","From Lukov with Love","Zapata, Mariana","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-08T17:06:56Z","2024-08-02T22:55:41Z","Yes"
"Things We Never Got Over (Knockemout Book 1)","B09PNM8FFN","ITEM","6 USD","Item Owner","Terminated","Things We Never Got Over Knockemout Book 1","Score, Lucy","Score, Lucy B0BHF4KZ8N","Knockemout B0BHF4KZ8N","PRIMARY",1,"Not Available","www.amazon.com","2024-03-08T17:29:42Z","2024-08-02T22:55:41Z","Yes"
"King of Wrath (Kings of Sin Book 1)","B0B36FKPS8","ITEM","6 USD","Item Owner","Terminated","King of Wrath Kings of Sin Book 1","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",1,"Not Available","www.amazon.com","2024-03-27T03:02:01Z","2024-08-02T22:55:41Z","Yes"
"Kulti","B00V12L3CU","ITEM","4 USD","Item Owner","Terminated","Kulti","Zapata, Mariana","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-18T00:00:00Z","2024-08-02T22:55:41Z","Yes"
"The American Roommate Experiment: A Novel (The Love Deception Series)","B09Q9WSZ9G","ITEM","12 USD","Item Owner","Terminated","American Roommate Experiment A Novel The Love Deception Series, The","Armas, Elena","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-22T17:35:02Z","2024-08-02T22:55:41Z","Yes"
"The Unhoneymooners","B07MGS7HF1","ITEM","11 USD","Item Owner","Terminated","Unhoneymooners, The","Lauren, Christina","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-02T00:00:00Z","2024-08-02T22:55:40Z","Yes"
"The Rebound: The Rebound, Book 1","B0BSXKDWS8","ITEM","0 USD","Item Owner","Fulfilled","Rebound The Rebound Book 1, The","Slade, Leeanne","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-07-23T11:29:26Z","2024-07-23T11:29:26Z","No"
"A Touch of Darkness (Hades x Persephone Saga Book 1)","B09C2PWWNP","ITEM","6 USD","Item Owner","Terminated","Touch of Darkness Hades x Persephone Saga Book 1, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",1,"Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-07-17T12:18:21Z","Yes"
"Kismet: A Grumpy/Sunshine Standalone Office Romance (Happy Endings Book 3)","B09B393F1L","ITEM","5 USD","Item Owner","Terminated","Kismet A Grumpy Sunshine Standalone Office Romance Happy Endings Book 3","Blakely, Lauren","Blakely, Lauren B09GRP3W3R","Happy Endings B09GRP3W3R","PRIMARY",3,"Not Available","www.amazon.com","2024-04-26T20:05:45Z","2024-07-17T12:18:21Z","Yes"
"A Game of Fate (Hades x Persephone Saga Book 2)","B09F6SYVBR","ITEM","6 USD","Item Owner","Terminated","Game of Fate Hades x Persephone Saga Book 2, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",2,"Not Available","www.amazon.com","2024-07-08T21:35:18Z","2024-07-17T12:18:21Z","Yes"
"A Touch of Ruin (Hades x Persephone Saga Book 3)","B09D8Q2D9L","ITEM","5 USD","Item Owner","Terminated","Touch of Ruin Hades x Persephone Saga Book 3, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",3,"Not Available","www.amazon.com","2024-07-09T21:25:25Z","2024-07-17T12:18:21Z","Yes"
"A Game of Retribution (Hades x Persephone Saga Book 4)","B09GL14D21","ITEM","6 USD","Item Owner","Terminated","Game of Retribution Hades x Persephone Saga Book 4, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",4,"Not Available","www.amazon.com","2024-07-10T17:50:57Z","2024-07-17T12:18:21Z","Yes"
"A Touch of Malice (Hades x Persephone Saga Book 5)","B09DFCYN4V","ITEM","7 USD","Item Owner","Terminated","Touch of Malice Hades x Persephone Saga Book 5, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",5,"Not Available","www.amazon.com","2024-07-12T00:00:00Z","2024-07-17T12:18:21Z","Yes"
"A Game of Gods (Hades x Persephone Saga Book 6)","B0BTV12H8V","ITEM","6 USD","Item Owner","Terminated","Game of Gods Hades x Persephone Saga Book 6, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",6,"Not Available","www.amazon.com","2024-07-13T02:57:36Z","2024-07-17T12:18:21Z","Yes"
"A Game of Gods: Hades Saga, Book 3","B0C4LZ8PG1","ITEM","0 USD","Item Owner","Fulfilled","Game of Gods Hades Saga Book 3, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",6,"Not Available","www.amazon.com","2024-07-13T03:34:16Z","2024-07-13T03:34:21Z","No"
"A Touch of Malice: Hades & Persephone, Book 3","B09CHCR1PR","ITEM","0 USD","Not Interested","Not Available","Touch of Malice Hades Persephone Book 3, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",5,"Not Available","www.amazon.com","2024-07-11T00:00:00Z","2024-07-11T00:00:00Z","Not Available"
"A Game of Retribution: Hades Saga, Book 2","B09WZ9K8CC","ITEM","0 USD","Item Owner","Fulfilled","Game of Retribution Hades Saga Book 2, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",4,"Not Available","www.amazon.com","2024-07-10T21:28:56Z","2024-07-10T21:28:56Z","No"
"A Touch of Ruin: Hades & Persephone, Book 2","B08LDZRF5M","ITEM","0 USD","Item Owner","Fulfilled","Touch of Ruin Hades Persephone Book 2, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",3,"Not Available","www.amazon.com","2024-07-09T21:16:22Z","2024-07-09T21:16:22Z","No"
"Not Available","B0DWW1Y8M2","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-07-09T00:00:00Z","2024-07-09T00:00:00Z","Not Available"
"A Game of Fate: Hades Saga, Book 1","B08PMYK8HJ","ITEM","0 USD","Item Owner","Fulfilled","Game of Fate Hades Saga Book 1, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",2,"Not Available","www.amazon.com","2024-07-08T21:42:34Z","2024-07-08T21:42:34Z","No"
"Hooked: The Never After Series, Book 1","B09K2M1Q9N","ITEM","0 USD","Item Owner","Fulfilled","Hooked The Never After Series Book 1","McIntire, Emily","McIntire, Emily B099ZZQ675","Never After Series B099ZZQ675","PRIMARY",1,"Not Available","www.amazon.com","2024-07-08T12:09:18Z","2024-07-08T12:09:18Z","No"
"A Touch of Darkness: Hades & Persephone Series, Book 1","B08BDH7FPQ","ITEM","0 USD","Item Owner","Fulfilled","Touch of Darkness Hades Persephone Series Book 1, A","St Clair, Scarlett","St Clair, Scarlett B09LR25NWD","Hades x Persephone Saga B09LR25NWD","PRIMARY",1,"Not Available","www.amazon.com","2024-07-08T12:08:35Z","2024-07-08T12:08:35Z","No"
"Leather & Lark: The Ruinous Love, Book 2","B0CQTP4B5R","ITEM","27 USD","Item Owner","Fulfilled","Leather Lark The Ruinous Love Book 2","Weaver, Brynne","Weaver, Brynne B0CM956N3B","Ruinous Love Trilogy, The B0CM956N3B","PRIMARY",2,"Not Available","www.amazon.com","2024-07-06T18:51:36Z","2024-07-06T18:51:41Z","No"
"Leather & Lark: The Ruinous Love Trilogy","B0CNGBQRC5","ITEM","8 USD","Item Owner","Fulfilled","Leather Lark The Ruinous Love Trilogy","Weaver, Brynne","Weaver, Brynne B0CM956N3B","Ruinous Love Trilogy, The B0CM956N3B","PRIMARY",2,"Not Available","www.amazon.com","2024-07-06T18:51:01Z","2024-07-06T18:51:01Z","No"
"She Comes First: The Thinking Man's Guide to Pleasuring a Woman (Kerner)","B000FC1PRK","ITEM","12 USD","Item Owner","Terminated","She Comes First The Thinking Man's Guide to Pleasuring a Woman Kerner","Kerner, Ian","Kerner, Ian B0896V7SYN","Kerner B0896V7SYN","PRIMARY",1,"Not Available","www.amazon.com","2024-05-21T00:15:48Z","2024-05-21T00:17:38Z","Yes"
"Bridesmaid For Hire","B0CFCRR7Y4","ITEM","6 USD","Item Owner","Terminated","Bridesmaid For Hire","Quinn, Meghan","Quinn, Meghan B0DD3HZH5Z","Bridesmaid for Hire B0DD3HZH5Z","PRIMARY",1,"Not Available","www.amazon.com","2024-04-18T17:29:57Z","2024-05-20T20:19:03Z","Yes"
"Pucking Ever After: Volume 2 (Jacksonville Rays)","B0CNWR8F16","ITEM","4 USD","Item Owner","Terminated","Pucking Ever After Volume 2 Jacksonville Rays","Rath, Emily","Rath, Emily B0BSVNBN6Z","Jacksonville Rays B0BSVNBN6Z","PRIMARY",3,"Not Available","www.amazon.com","2024-05-08T22:08:04Z","2024-05-20T20:19:02Z","Yes"
"Pucking Wild: A Reverse Age Gap Hockey Romance (Jacksonville Rays Book 2)","B0BXMJDB4C","ITEM","5 USD","Item Owner","Terminated","Pucking Wild A Reverse Age Gap Hockey Romance Jacksonville Rays Book 2","Rath, Emily","Rath, Emily B0BPZN83ZS","Jacksonville Rays B0BPZN83ZS","PRIMARY",2,"Not Available","www.amazon.com","2024-05-09T00:00:00Z","2024-05-20T20:19:02Z","Yes"
"Red, White & Royal Blue: A Novel","B07J4LPZRN","ITEM","10 USD","Item Owner","Terminated","Red White Royal Blue A Novel","McQuiston, Casey","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-10T17:39:14Z","2024-05-20T20:19:02Z","Yes"
"King of Pride (Kings of Sin Book 2)","B0BJ7X6M16","ITEM","6 USD","Item Owner","Terminated","King of Pride Kings of Sin Book 2","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",2,"Not Available","www.amazon.com","2024-05-16T02:48:57Z","2024-05-20T20:19:02Z","Yes"
"King of Greed (Kings of Sin Book 3)","B0C13VFWML","ITEM","6 USD","Item Owner","Terminated","King of Greed Kings of Sin Book 3","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",3,"Not Available","www.amazon.com","2024-05-17T00:00:00Z","2024-05-20T20:19:02Z","Yes"
"King of Sloth (Kings of Sin Book 4)","B0CJ68GRM1","ITEM","6 USD","Item Owner","Terminated","King of Sloth Kings of Sin Book 4","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",4,"Not Available","www.amazon.com","2024-05-17T21:01:47Z","2024-05-20T20:19:02Z","Yes"
"King of Sloth: Kings of Sin, Book 4","B0D26K47Y9","ITEM","0 USD","Item Owner","Fulfilled","King of Sloth Kings of Sin Book 4","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",4,"Not Available","www.amazon.com","2024-05-17T21:01:52Z","2024-05-17T21:01:59Z","No"
"King of Greed: Kings of Sin, Book 3","B0CM6QNPYN","ITEM","0 USD","Item Owner","Fulfilled","King of Greed Kings of Sin Book 3","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",3,"Not Available","www.amazon.com","2024-05-17T11:52:49Z","2024-05-17T11:52:55Z","No"
"King of Pride: Kings of Sin, Book 2","B0C7CZ18PG","ITEM","0 USD","Item Owner","Fulfilled","King of Pride Kings of Sin Book 2","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",2,"Not Available","www.amazon.com","2024-05-16T02:51:34Z","2024-05-16T02:51:40Z","No"
"King of Wrath: Kings of Sin","B0BZQJ8C1B","ITEM","0 USD","Item Owner","Fulfilled","King of Wrath Kings of Sin","Huang, Ana","Huang, Ana B0F2J1GLVY","Kings of Sin B0F2J1GLVY","PRIMARY",1,"Not Available","www.amazon.com","2024-05-14T21:39:19Z","2024-05-14T21:39:24Z","No"
"Not Available","B0DWVX325B","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-05-11T00:00:00Z","2024-05-11T00:00:00Z","Not Available"
"Dead to You","B0076G21US","ITEM","0 USD","Not Interested","Not Available","Dead to You","McMann, Lisa","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-11T00:00:00Z","2024-05-11T00:00:00Z","Not Available"
"Pucking Sweet: An MMF Workplace Hockey Romance (Jacksonville Rays Book 3)","B0CF7SK2SP","ITEM","Not Available","Not Interested","Not Available","Pucking Sweet An MMF Workplace Hockey Romance Jacksonville Rays Book 3","Rath, Emily","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-10T03:01:00Z","2024-05-10T03:01:00Z","Not Available"
"Red, White & Royal Blue: A Novel","B07HMB6RFD","ITEM","0 USD","Not Interested","Not Available","Red White Royal Blue A Novel","McQuiston, Casey","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-10T00:00:00Z","2024-05-10T00:00:00Z","Not Available"
"Bridgerton: The Duke and I (Bridgertons Book 1)","B00UG8RP8Q","ITEM","8 USD","Item Owner","Terminated","Bridgerton The Duke and I Bridgertons Book 1","Quinn, Julia","Quinn, Julia B09BTMNR9M","Bridgertons B09BTMNR9M","PRIMARY",1,"Not Available","www.amazon.com","2024-04-21T21:49:29Z","2024-05-09T02:30:08Z","Yes"
"Pucking Around: A Why Choose Hockey Romance (Jacksonville Rays Book 1)","B0BPVJ4RVR","ITEM","6 USD","Item Owner","Terminated","Pucking Around A Why Choose Hockey Romance Jacksonville Rays Book 1","Rath, Emily","Rath, Emily B0BPZN83ZS","Jacksonville Rays B0BPZN83ZS","PRIMARY",1,"Not Available","www.amazon.com","2024-04-21T23:03:14Z","2024-05-09T02:30:08Z","Yes"
"The Idea of You: A Novel","B01MQLZ12X","ITEM","12 USD","Item Owner","Terminated","Idea of You A Novel, The","Lee, Robinne","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-02T00:00:00Z","2024-05-09T02:30:08Z","Yes"
"Pucking Ever After: Volume 1 (Jacksonville Rays)","B0C2JYSCLX","ITEM","3 USD","Item Owner","Terminated","Pucking Ever After Volume 1 Jacksonville Rays","Rath, Emily","Rath, Emily B0BSVNBN6Z","Jacksonville Rays B0BSVNBN6Z","PRIMARY",2,"Not Available","www.amazon.com","2024-05-08T00:00:00Z","2024-05-09T02:30:08Z","Yes"
"That One Night: A Pucking Around Prequel Novella (Jacksonville Rays)","B0BSVL9789","ITEM","3 USD","Item Owner","Terminated","That One Night A Pucking Around Prequel Novella Jacksonville Rays","Rath, Emily","Rath, Emily B0BSVNBN6Z","Jacksonville Rays B0BSVNBN6Z","PRIMARY",1,"Not Available","www.amazon.com","2024-05-08T01:55:57Z","2024-05-09T02:30:08Z","Yes"
"The Idea of You","B07BN1CZ6J","ITEM","0 USD","Item Owner","Fulfilled","Idea of You, The","Lee, Robinne","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-05T19:30:13Z","2024-05-05T19:30:13Z","No"
"Found in You (Fixed Book 2)","B00FIOHII0","ITEM","Not Available","Item Owner","Terminated","Found in You Fixed Book 2","Paige, Laurelin","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-05-01T03:45:21Z","2024-05-05T14:34:53Z","Yes"
"Forever with You (Fixed Book 3)","B00HLU14CA","ITEM","8 USD","Item Owner","Terminated","Forever with You Fixed Book 3","Paige, Laurelin","Paige, Laurelin B07FKDNGGR","Fixed B07FKDNGGR","SELF","Not Available","Not Available","www.amazon.com","2024-05-02T00:00:00Z","2024-05-05T14:34:53Z","Yes"
"Hudson (Fixed Book 4)","B00IUS9FOG","ITEM","Not Available","Item Owner","Terminated","Hudson Fixed Book 4","Paige, Laurelin","Paige, Laurelin B07FKDNGGR","Fixed B07FKDNGGR","PRIMARY",4,"Not Available","www.amazon.com","2024-05-03T02:01:49Z","2024-05-05T14:34:52Z","Yes"
